timestamp,img_type,model_type,pretrain,loss_function,size_train,size_test,train_loss,train_iou_score,train_f1-score,val_loss,val_iou_score,val_f1-score,test_loss,test_iou_score,test_f1-score
07/08/2020 03:43:41,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.6053137607044644,0.39633071422576904,0.5655712485313416,0.9043034911155701,0.09786081314086914,0.17742763459682465,0.7421290636062622,0.24448184669017792,0.3904768228530884
07/08/2020 03:32:56,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.347333734565311,0.6532230973243713,0.7899227738380432,0.8492622852325441,0.1607116311788559,0.27468040585517883,0.384737491607666,0.6215509176254272,0.7662427425384521
07/08/2020 03:02:34,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.6053122970792982,0.3963321745395661,0.5655730962753296,0.9039306640625,0.09822377562522888,0.17749114334583282,0.7421272039413452,0.2444843500852585,0.3904804289340973
07/08/2020 02:23:45,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.6528417587280273,0.349097341299057,0.5157810449600221,0.7838993668556213,0.21916508674621585,0.35735735297203064,0.7351592540740967,0.26315605640411377,0.4161384105682373
07/08/2020 02:12:05,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.2912485784954495,0.7095420956611633,0.829896092414856,0.7909529566764831,0.2179729342460633,0.35508260130882263,0.3896122694015503,0.612127959728241,0.759141743183136
07/08/2020 02:06:03,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.2912485784954495,0.7095420956611633,0.829896092414856,0.7909529566764831,0.2179729342460633,0.35508260130882263,0.3896122694015503,0.612127959728241,0.759141743183136
07/08/2020 01:15:12,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.6053122917811076,0.3963321149349213,0.5655730962753296,0.9039306640625,0.09822378307580948,0.1774911731481552,0.7421272277832032,0.2444843202829361,0.3904804289340973
07/08/2020 01:13:49,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.3473352657424079,0.6532216072082521,0.7899224758148193,0.8489072203636171,0.1610734611749649,0.2748025357723236,0.3847383737564087,0.6215499639511108,0.7662425041198729
07/08/2020 01:11:59,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.6053122917811076,0.3963321149349213,0.5655730962753296,0.9039306640625,0.09822378307580948,0.1774911731481552,0.7421272277832032,0.2444843202829361,0.3904804289340973
07/08/2020 01:08:57,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.3473352657424079,0.6532216072082521,0.7899224758148193,0.8489072203636171,0.1610734611749649,0.2748025357723236,0.3847383737564087,0.6215499639511108,0.7662425041198729
07/07/2020 16:40:52,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.9999999748335944,2.4453020941450628e-08,4.883525761556484e-08,1.0,1.7463863244415734e-08,3.4927612801993746e-08,1.0,7.932896117779364e-09,1.5739514580559444e-08
07/07/2020 16:34:06,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.2912485811445448,0.7095420956611633,0.8298960328102112,0.7909529209136963,0.21797294914722445,0.35508260130882263,0.3896122455596924,0.612127959728241,0.759141743183136
07/07/2020 12:58:14,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.5219168053732978,0.4799881279468536,0.6455069780349731,0.9158845901489258,0.08595933765172957,0.15791034698486328,0.6891681432724001,0.3085745573043823,0.4713102877140045
07/07/2020 12:51:44,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.2912485811445448,0.7095420956611633,0.8298960328102112,0.7909529209136963,0.21797294914722445,0.35508260130882263,0.3896122455596924,0.612127959728241,0.759141743183136
07/07/2020 12:51:11,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.2912485811445448,0.7095420956611633,0.8298960328102112,0.7909529209136963,0.21797294914722445,0.35508260130882263,0.3896122455596924,0.612127959728241,0.759141743183136
07/07/2020 11:40:36,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.3925217747688293,0.6088109016418457,0.7560808062553406,0.8489769101142883,0.15595977008342746,0.26871857047080994,0.6452317357063293,0.35261741280555725,0.5210618376731873
07/07/2020 11:23:23,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.4708840807278951,0.5304275155067444,0.6923540830612183,0.815740990638733,0.1877863556146621,0.3154249489307404,0.6556314826011658,0.3394969403743744,0.5063508152961731
07/07/2020 11:10:14,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.34733526044421725,0.6532216072082521,0.7899224758148193,0.8489072203636171,0.1610734462738037,0.2748025357723236,0.3847384452819824,0.6215499043464661,0.7662425041198729
07/07/2020 11:06:20,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.4986187524265713,0.5026503205299377,0.6673087477684021,0.862747597694397,0.14021684229373932,0.2451654225587845,0.6653834581375122,0.3312442004680633,0.4972771108150482
07/07/2020 10:52:42,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.5731294671694438,0.4282887578010559,0.5981260538101196,0.8651725292205811,0.13579988479614258,0.23887662589550016,0.6847856640815735,0.3135175406932831,0.4771166741847992
07/07/2020 10:42:58,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.34733526044421725,0.6532216072082521,0.7899224758148193,0.8489072203636171,0.1610734462738037,0.2748025357723236,0.3847384452819824,0.6215499043464661,0.7662425041198729
07/07/2020 10:41:06,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.34733526044421725,0.6532216072082521,0.7899224758148193,0.8489072203636171,0.1610734462738037,0.2748025357723236,0.3847384452819824,0.6215499043464661,0.7662425041198729
07/07/2020 10:13:15,PS-RGBNIR,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.3756884720590379,0.6244261860847473,0.7685120701789856,0.8037769913673399,0.2043724805116653,0.3369899094104767,0.4028365254402161,0.5952656269073486,0.7461951375007629
07/07/2020 10:11:16,PS-RGBNIR,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.3756884720590379,0.6244261860847473,0.7685120701789856,0.8037769913673399,0.2043724805116653,0.3369899094104767,0.4028365254402161,0.5952656269073486,0.7461951375007629
07/07/2020 09:59:17,PS-RGBNIR,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.3756884720590379,0.6244261860847473,0.7685120701789856,0.8037769913673399,0.2043724805116653,0.3369899094104767,0.4028365254402161,0.5952656269073486,0.7461951375007629
7/7/2020 9:44,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.605312279,0.39633220399999997,0.565573156,0.903930652,0.09822378300000001,0.177491173,0.742127228,0.24448432,0.39048042899999996
7/7/2020 9:33,SAR-Intensity,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.400456115,0.599880457,0.749566972,0.8770684959999999,0.12977060699999998,0.228198037,0.416817224,0.59250468,0.743554115
7/7/2020 9:19,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.605312279,0.39633220399999997,0.565573156,0.903930652,0.09822378300000001,0.177491173,0.742127228,0.24448432,0.39048042899999996
7/7/2020 9:12,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.728339161,0.27200394899999997,0.4254545870000001,0.949140668,0.052534785,0.09922470900000001,0.82416544,0.163107872,0.27611362899999997
6/7/2020 10:29,PS-RGBNIR,segmentation-models Unet,densenet201,BinaryFocalLoss,800,80,0.008613675,0.24670361,0.39519754100000004,64.98332672,0.19426900100000002,0.324278146,0.009735936,0.253305405,0.403630018
6/7/2020 10:20,PS-RGBNIR,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.38204240700000003,0.618290007,0.763830185,0.788961637,0.220201746,0.358100563,0.40893402100000004,0.589597642,0.741732836
6/7/2020 10:08,PS-RGBNIR,segmentation-models Unet,densenet201,JaccardLoss,800,80,0.37981464600000003,0.620770633,0.7658095359999999,0.8797536970000001,0.11640811,0.207267687,0.39895963700000003,0.606534123,0.754588127
6/7/2020 9:48,PS-RGBNIR,segmentation-models Unet,efficientnetb0,BinaryFocalLoss,800,80,0.008095038,0.24916908100000001,0.398439229,72.25538025,0.166038767,0.283904403,0.009746118,0.25066787,0.400414675
6/7/2020 9:38,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.359999756,0.640814185,0.780911982,0.896418536,0.10030818,0.180952594,0.394913185,0.609653175,0.757196903
6/7/2020 9:30,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.61099655,0.39046353100000003,0.560373485,0.7850574490000001,0.21478785600000005,0.35090789200000005,0.690998566,0.312063187,0.475198895
6/7/2020 9:28,PS-RGBNIR,segmentation-models Unet,efficientnetb4,BinaryFocalLoss,800,80,0.0078078980000000015,0.263230205,0.416264445,72.61280212,0.168122247,0.287106961,0.009385024,0.264592826,0.41807636600000003
6/7/2020 9:09,PS-RGBNIR,segmentation-models Unet,efficientnetb4,JaccardLoss,800,80,0.35183275799999997,0.649018407,0.786959946,0.8633255,0.132266462,0.231692597,0.37718116,0.627133429,0.7704594140000001
6/7/2020 8:50,PS-RGBNIR,segmentation-models Unet,vgg16,BinaryFocalLoss,800,80,0.009767648,0.21906779699999998,0.358883083,73.95668640000002,0.150578126,0.261148363,0.010435739,0.229805216,0.373434335
6/7/2020 8:42,PS-RGBNIR,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.492454788,0.507586658,0.672940433,0.8002799509999999,0.193003654,0.31991902,0.49141792100000004,0.521550834,0.684200048
6/7/2020 8:33,PS-RGBNIR,segmentation-models Unet,resnet34,BinaryFocalLoss,800,80,0.012568501000000001,0.222149685,0.362923741,72.76017303,0.18395046899999998,0.309785068,0.013359925,0.233783916,0.378538579
6/7/2020 8:26,PS-RGBNIR,segmentation-models Unet,resnet34,JaccardLoss,800,80,0.35556123799999995,0.645396411,0.784265161,0.895609868,0.100575842,0.181552947,0.37822768700000003,0.630035937,0.7724567059999999
6/7/2020 8:19,PS-RGBNIR,satellite_unet,,BinaryFocalLoss,800,80,0.011300853000000001,0.20349374399999998,0.33767023700000004,57.19321442,0.21831910300000001,0.356809616,0.011949419,0.213983938,0.352121949
6/7/2020 8:14,PS-RGBNIR,satellite_unet,,JaccardLoss,800,80,0.527897716,0.47312727600000004,0.6416563989999999,0.8245980140000001,0.171045676,0.289868265,0.509318709,0.497931123,0.664202034
6/7/2020 8:01,SAR-Intensity,segmentation-models Unet,densenet201,BinaryFocalLoss,800,80,0.018322323999999997,0.10010571,0.181491435,14.16351776,0.270736456,0.425709575,0.018673679,0.112928636,0.20255576100000008
6/7/2020 7:15,SAR-Intensity,segmentation-models Unet,densenet201,JaccardLoss,800,80,0.833217423,0.16634638599999998,0.283458263,0.834243298,0.17720048100000002,0.298681706,0.8265556340000001,0.17038011600000005,0.290660411
6/7/2020 6:54,SAR-Intensity,segmentation-models Unet,efficientnetb0,BinaryFocalLoss,800,80,0.015111633999999999,0.146662667,0.255239367,16.04448681,0.293114215,0.45256874,0.020197175,0.11940222199999999,0.213122234
6/7/2020 6:45,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.607179946,0.392104805,0.562531769,0.8480033990000001,0.16169141199999998,0.276531786,0.7029628990000001,0.293010384,0.451814979
6/7/2020 6:35,SAR-Intensity,segmentation-models Unet,efficientnetb4,BinaryFocalLoss,800,80,0.015227296999999999,0.13513694699999998,0.237495035,17.03893013,0.277914852,0.434061319,0.018503527,0.12361417,0.21973268699999998
6/7/2020 6:16,SAR-Intensity,segmentation-models Unet,efficientnetb4,JaccardLoss,800,80,0.5903422620000001,0.409184426,0.579480112,0.903461635,0.09920108300000001,0.180154935,0.689713609,0.305515587,0.467326969
6/7/2020 5:57,SAR-Intensity,segmentation-models Unet,vgg16,BinaryFocalLoss,800,80,0.018856611000000002,0.095203444,0.17347812699999998,18.46021729,0.22824578,0.37139499200000003,0.020477361,0.096455395,0.17579013100000002
6/7/2020 5:49,SAR-Intensity,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.9996520329999999,0.00034077300000000005,0.0006802860000000001,0.9999683140000001,3.04e-05,6.0899999999999996e-05,0.999970198,3.37e-05,6.75e-05
6/7/2020 5:40,SAR-Intensity,segmentation-models Unet,resnet34,BinaryFocalLoss,800,80,0.016171709,0.126270458,0.223659202,27.89947624,0.160407364,0.275485635,0.018358922,0.12327065300000001,0.219296768
6/7/2020 5:33,SAR-Intensity,segmentation-models Unet,resnet34,JaccardLoss,800,80,0.752871968,0.246296242,0.3915880920000001,0.561810052,0.412501842,0.567196548,0.7604816440000001,0.23039925100000005,0.372795105
6/7/2020 5:26,SAR-Intensity,satellite_unet,,BinaryFocalLoss,800,80,0.014977316999999999,0.139226362,0.24380542300000002,24.44102669,0.188872978,0.31657350100000003,0.017437238,0.13229835,0.23344497399999997
6/7/2020 5:18,SAR-Intensity,satellite_unet,,JaccardLoss,800,80,0.707325339,0.290086538,0.446369588,0.8930761220000001,0.11015995599999999,0.197738633,0.720172703,0.274155259,0.42955431299999997
6/7/2020 4:55,PS-RGBNIR,segmentation-models Unet,efficientnetb0,BinaryFocalLoss,800,80,0.008177908000000001,0.252450526,0.402407616,68.96962585,0.211604238,0.347215265,0.009772000999999999,0.246235609,0.39513599899999996
6/7/2020 4:45,PS-RGBNIR,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.3618368320000001,0.638135552,0.7789627309999999,0.83938092,0.173223197,0.29128977699999997,0.38530080299999997,0.611379921,0.758707225
6/7/2020 3:37,SAR-Intensity,segmentation-models Unet,efficientnetb0,JaccardLoss,800,80,0.617624709,0.381439209,0.551250577,0.852198195,0.161011174,0.27417925,0.67277211,0.32270172199999997,0.48640450799999996
3/7/2020 19:27,SAR-Intensity,segmentation-models Unet,efficientnetb4,BinaryFocalLoss,800,80,0.015915174,0.1260048,0.223392397,19.40109978,0.223455548,0.36486062399999997,0.019396636999999998,0.125048101,0.222169399
3/7/2020 19:15,SAR-Intensity,segmentation-models Unet,efficientnetb4,JaccardLoss,800,80,0.722104417,0.277979076,0.43278807399999997,0.967684329,0.035588864,0.06839566700000001,0.829434228,0.174501657,0.296865344
3/7/2020 19:03,SAR-Intensity,segmentation-models Unet,vgg16,BinaryFocalLoss,800,80,0.03261372,0.071070068,0.132479385,33.57242432,0.097673833,0.177942291,0.03761345,0.072462462,0.135121778
3/7/2020 18:58,SAR-Intensity,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.802609193,0.197342932,0.32837286600000004,0.388246036,0.616441429,0.753412247,0.781084502,0.221535757,0.36261925100000003
3/7/2020 18:48,PS-RGBNIR,segmentation-models Unet,efficientnetb4,BinaryFocalLoss,800,80,0.008834356,0.261993766,0.414818853,76.59021912,0.177063406,0.298387766,0.010223821,0.265625864,0.41971612
3/7/2020 18:36,PS-RGBNIR,segmentation-models Unet,efficientnetb4,JaccardLoss,800,80,0.35195769299999996,0.648815334,0.786705911,0.8573671340000001,0.155728117,0.265402496,0.373186755,0.62740159,0.771038592
3/7/2020 18:13,PS-RGBNIR,segmentation-models Unet,vgg16,BinaryFocalLoss,800,80,0.011666225,0.23441472600000002,0.379525512,79.70042114,0.15357542,0.264759272,0.012282598,0.24603194,0.394868582
3/7/2020 18:08,PS-RGBNIR,segmentation-models Unet,vgg16,JaccardLoss,800,80,0.327076368,0.673578858,0.8046224120000001,0.843921292,0.170920745,0.28691890800000003,0.343317771,0.658399105,0.793997765
3/7/2020 17:47,PS-RGBNIR,segmentation-models Unet,resnet34,BinaryFocalLoss,800,80,0.019256047,0.148775309,0.258765996,88.94859314,0.115075111,0.206023023,0.020176338999999998,0.165287599,0.28360492
3/7/2020 17:42,PS-RGBNIR,segmentation-models Unet,resnet34,JaccardLoss,800,80,0.417559089,0.5827469829999999,0.73574549,0.822812843,0.19701926399999997,0.321659297,0.428773808,0.575694382,0.7305898670000001
3/7/2020 17:38,PS-RGBNIR,satellite_unet,,BinaryFocalLoss,800,80,0.008603741,0.29818958,0.458842784,70.68268585,0.243522629,0.388488293,0.009557880999999999,0.302919,0.46496984399999997
3/7/2020 17:35,PS-RGBNIR,satellite_unet,,JaccardLoss,800,80,0.4413787420000001,0.559538484,0.716967762,0.776590288,0.22931832100000002,0.36870446799999995,0.42325910899999997,0.583801508,0.736881316
3/7/2020 17:25,SAR-Intensity,segmentation-models Unet,resnet34,BinaryFocalLoss,800,80,0.018104737,0.154320225,0.266735196,33.21004868,0.153613731,0.265623599,0.022684531,0.15495677300000002,0.26827836
3/7/2020 17:21,SAR-Intensity,segmentation-models Unet,resnet34,JaccardLoss,800,80,0.7310531579999999,0.268550485,0.41950160299999995,0.919783163,0.084878065,0.155617759,0.7256365779999999,0.277343661,0.433685035
3/7/2020 17:03,SAR-Intensity,satellite_unet,,BinaryFocalLoss,800,80,0.01531762,0.141901881,0.24818611100000001,23.79833603,0.198903382,0.331068307,0.01728335,0.147355869,0.256786585
3/7/2020 16:58,SAR-Intensity,satellite_unet,,JaccardLoss,800,80,0.75412643,0.24566088600000002,0.39234203100000004,0.89347142,0.102353178,0.18343554399999998,0.7222490309999999,0.282693595,0.44019436799999995
3/7/2020 10:35,SAR-Intensity,segmentation-models Unet,resnet34,JaccardLoss,800,80,0.7364021820000001,0.262896478,0.41209355,0.932587838,0.074930027,0.138241127,0.7254094,0.26325219899999996,0.415081143
3/7/2020 10:31,SAR-Intensity,satellite_unet,,BinaryFocalLoss,800,80,0.017034605,0.105230801,0.190171242,17.545888899999998,0.223810688,0.365648359,0.017973769,0.117342621,0.21000222899999998
3/7/2020 10:24,SAR-Intensity,satellite_unet,,JaccardLoss,800,80,0.760876656,0.23907788100000002,0.38453894899999996,0.788906276,0.21801896399999998,0.356096178,0.719268143,0.27307817300000004,0.42828002600000004
3/7/2020 9:42,trial,trial,trial,trial,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
